HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"8432.41.00.00","2","Manure spreaders","[""No.""]","Free","","Free","",""
"8432.42.00.00","2","Fertilizer distributors","[""No.""]","Free","","Free","",""
"8432.80.00","1","Other machinery","","Free","","Free","",""
"8432.80.00.10","2","Tow behind spreaders, aerators, and de- thatchers","[""No.""]","","","","",""
"8432.80.00.80","2","Other","[""No.""]","","","","",""
"8432.90.00","1","Parts","","Free","","Free","",""
"8432.90.00.10","2","Road wheels without tires","[""No.""]","","","","",""
"8432.90.00.20","2","Wheel and tire assemblies","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"8432.90.00.40","3","Of plows","[""No.""]","","","","",""
"8432.90.00.50","3","Of harrows, scarifiers, cultivators, weeders and hoes","[""No.""]","","","","",""
"8432.90.00.60","3","Of seeders, planters, transplanters, manure spreaders and fertilizer distributors","[""No.""]","","","","",""
"8432.90.00.81","3","Of other machinery","[""No.""]","","","","",""
"8433","0","Harvesting or threshing machinery, including straw or fodder balers; grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading 8437; parts thereof:","","","","","",""
"","1","Mowers for lawns, parks or sports grounds:","","","","","",""
"8433.11.00","2","Powered, with the cutting device rotating in a horizontal plane","","Free","","30%","",""
"8433.11.00.10","3","Electric mowers, including battery operated","[""No.""]","","","","",""
"","3","Riding mowers, other than electric:","","","","","",""
"8433.11.00.20","4","Under <il>5.2 kW</il>","[""No.""]","","","","",""
"8433.11.00.30","4","<il>5.2 kW</il> and over but under <il>7.46 kW</il>","[""No.""]","","","","",""
"8433.11.00.40","4","<il>7.46 kW</il> and over","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8433.11.00.50","4","Under <il>3.7 kW</il>","[""No.""]","","","","",""
"8433.11.00.60","4","<il>3.7 kW</il> and over","[""No.""]","","","","",""
"8433.19.00","2","Other","","Free","","30%","",""
"8433.19.00.10","3","Greens mowers","[""No.""]","","","","",""
"8433.19.00.20","3","Gang cutting units","[""No.""]","","","","",""
"8433.19.00.30","3","Other riding mowers","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8433.19.00.40","4","Gasoline powered","[""No.""]","","","","",""
"8433.19.00.50","4","Other","[""No.""]","","","","",""
"8433.20.00","1","Other mowers, including cutter bars for tractor mounting","","Free","","Free","",""
"","2","Tractor drawn or for tractor mounting:","","","","","",""
"8433.20.00.20","3","Rotary cutter type","[""No.""]","","","","",""
"8433.20.00.40","3","Other","[""No.""]","","","","",""
"8433.20.00.60","2","Other","[""No.""]","","","","",""
"8433.30.00.00","1","Other haymaking machinery","[""No.""]","Free","","Free","",""
"8433.40.00.00","1","Straw or fodder balers, including pick-up balers","[""No.""]","Free","","Free","",""
"","1","Other harvesting machinery; threshing machinery","","","","","",""
"8433.51.00","2","Combine harvester-threshers","","Free","","Free","",""
"8433.51.00.10","3","Self-propelled","[""No.""]","","","","",""
"8433.51.00.90","3","Other","[""No.""]","","","","",""
"8433.52.00.00","2","Other threshing machinery","[""No.""]","Free","","Free","",""
"8433.53.00.00","2","Root or tuber harvesting machines","[""No.""]","Free","","Free","",""
"8433.59.00","2","Other","","Free","","Free","",""
"8433.59.00.10","3","Field forage harvesters","[""No.""]","","","","",""
"8433.59.00.90","3","Other","[""No.""]","","","","",""
"8433.60.00","1","Machines for cleaning, sorting or grading eggs, fruit or other agricultural produce","","Free","","Free","",""
"8433.60.00.10","2","Machines for cleaning, sorting or grading eggs","[""No.""]","","","","",""
"8433.60.00.90","2","Other","[""No.""]","","","","",""
"8433.90","1","Parts:","","","","","",""
"8433.90.10","2","Of mowers for lawns, parks or sports grounds","","Free","","30%","",""
"8433.90.10.10","3","Wheel and tire assemblies","[""No.""]","","","","",""
"8433.90.10.90","3","Other","[""No.""]","","","","",""
"8433.90.50","2","Other","","Free","","Free","",""
"","3","Of other mowers, harvesting machines and threshing machines:","","","","","",""
"8433.90.50.10","4","Road wheels","[""No.""]","","","","",""
"8433.90.50.25","4","Of haying machines and balers","[""No.""]","","","","",""
"8433.90.50.45","4","Other","[""No.""]","","","","",""
"8433.90.50.60","3","Of machines for cleaning, sorting or grading eggs","[""No.""]","","","","",""
"8433.90.50.80","3","Of machines for cleaning, sorting or grading fruit or other agricultural produce","[""No.""]","","","","",""
"8434","0","Milking machines and dairy machinery, and parts thereof:","","","","","",""
"8434.10.00.00","1","Milking machines","[""No.""]","Free","","Free","",""
"8434.20.00.00","1","Dairy machinery","[""No.""]","Free","","Free","",""
"8434.90.00.00","1","Parts","[""No.""]","Free","","Free","",""
"8435","0","Presses, crushers and similar machinery, used in the manufacture of wine, cider, fruit juices or similar beverages; parts thereof:","","","","","",""
"8435.10.00.00","1","Machinery","[""No.""]","Free","","40%","",""
"8435.90.00.00","1","Parts","[""No.""]","Free","","40%","",""
"8436","0","Other agricultural, horticultural, forestry, poultry-keeping or bee-keeping machinery, including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders; parts thereof:","","","","","",""
"8436.10.00.00","1","Machinery for preparing animal feeds","[""No.""]","Free","","Free","",""
"","1","Poultry-keeping machinery; poultry incubators and brooders:","","","","","",""
"8436.21.00.00","2","Poultry incubators and brooders","[""No.""]","Free","","Free","",""
"8436.29.00.00","2","Other","[""No.""]","Free","","Free","",""
"8436.80.00","1","Other machinery","","Free","","Free","",""
"8436.80.00.20","2","Forestry machinery","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"8436.80.00.40","3","Barn and barnyard machines","[""No.""]","","","","",""
"8436.80.00.60","3","Machines for preparing crops for market or for use","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8436.80.00.70","4","Bee-keeping machinery","[""No.""]","","","","",""
"8436.80.00.90","4","Other","[""No.""]","","","","",""
"","1","Parts:","","","","","",""
"8436.91.00","2","Of poultry-keeping machinery or poultry incubators and brooders","","Free","","Free","",""
"8436.91.00.40","3","Of poultry incubators and brooders","[""No.""]","","","","",""
"8436.91.00.80","3","Other","[""No.""]","","","","",""
"8436.99.00","2","Other","","Free","","Free","",""
"8436.99.00.20","3","Of forestry machinery","[""No.""]","","","","",""
"8436.99.00.30","3","Of bee-keeping machinery","[""No.""]","","","","",""
"8436.99.00.35","3","Of machinery for preparing animal feeds","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8436.99.00.40","4","Of barn or barnyard machines","[""No.""]","","","","",""
"8436.99.00.70","4","Of machines for preparing crops for market or for use","[""No.""]","","","","",""
"8436.99.00.90","4","Other","[""No.""]","","","","",""
"8437","0","Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables, and parts thereof; machinery used in the milling industry or for the working of cereals or dried leguminous vegetables, other than farm type machinery; parts thereof:","","","","","",""
"8437.10.00.00","1","Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables","[""No.""]","Free","","35%","",""
"8437.80.00","1","Other machinery","","Free","","35%","",""
"8437.80.00.10","2","Flour mill and grain mill machines","[""No.""]","","","","",""
"8437.80.00.90","2","Other","[""No.""]","","","","",""
"8437.90.00","1","Parts","","Free","","35%","",""
"8437.90.00.10","2","Of flour mill or grain mill machines","[""No.""]","","","","",""
"8437.90.00.90","2","Other","[""No.""]","","","","",""
"8438","0","Machinery, not specified or included elsewhere in this chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable or microbial fats or oils; parts thereof:","","","","","",""
"8438.10.00","1","Bakery machinery and machinery for the manufacture of macaroni, spaghetti or similar products","","Free","","35%","",""
"8438.10.00.10","2","Bakery machinery","[""No.""]","","","","",""
"8438.10.00.90","2","Other","[""No.""]","","","","",""
"8438.20.00.00","1","Machinery for the manufacture of confectionery, cocoa or chocolate","[""No.""]","Free","","35%","",""
"8438.30.00.00","1","Machinery for sugar manufacture","[""No.""]","Free","","Free","",""
"8438.40.00.00","1","Brewery machinery","[""No.""]","2.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8438.50.00","1","Machinery for the preparation of meat or poultry","","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8438.50.00.10","2","Meat- and poultry-packing plant machinery","[""No.""]","","","","",""
"8438.50.00.90","2","Other","[""No.""]","","","","",""
"8438.60.00.00","1","Machinery for the preparation of fruits, nuts or vegetables","[""No.""]","Free","","35%","",""
"8438.80.00.00","1","Other machinery","[""No.""]","Free","","40%","",""
"8438.90","1","Parts:","","","","","",""
"8438.90.10.00","2","Of machinery for sugar manufacture","[""No.""]","Free","","Free","",""
"8438.90.90","2","Other","","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8438.90.90.15","3","Of bakery machinery and machinery for the manufacture of macaroni, spaghetti or similar products","[""No.""]","","","","",""
"8438.90.90.30","3","Of machinery for the manufacture of confectionery, cocoa or chocolate","[""No.""]","","","","",""
"8438.90.90.60","3","Of machinery for the preparation of meat or poultry","[""No.""]","","","","",""
"8438.90.90.90","3","Other","[""No.""]","","","","",""
"8439","0","Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or paperboard (other than the machinery of heading 8419); parts thereof:","","","","","",""
"8439.10.00","1","Machinery for making pulp of fibrous cellulosic material","","Free","","35%","",""
"8439.10.00.10","2","New","[""No.""]","","","","",""
"8439.10.00.90","2","Used or rebuilt","[""No.""]","","","","",""
"8439.20.00","1","Machinery for making paper or paperboard","","Free","","35%","",""
"8439.20.00.10","2","New","[""No.""]","","","","",""
"8439.20.00.90","2","Used or rebuilt","[""No.""]","","","","",""
"8439.30.00.00","1","Machinery for finishing paper or paperboard","[""No.""]","Free","","35%","",""
"","1","Parts:","","","","","",""
"8439.91","2","Of machinery for making pulp of fibrous cellulosic materials:","","","","","",""
"8439.91.10.00","3","Bed plates, roll bars and other stock-treating parts","[""No.""]","Free","","20%","",""
"8439.91.90.00","3","Other","[""No.""]","Free","","35%","",""
"8439.99","2","Other:","","","","","",""
"8439.99.10.00","3","Of machinery for making paper or paperboard","[""No.""]","Free","","35%","",""
"8439.99.50.00","3","Of machinery for finishing paper or paperboard","[""No.""]","Free","","35%","",""
"8440","0","Bookbinding machinery, including book-sewing machines, and parts thereof:","","","","","",""
"8440.10.00.00","1","Machinery","[""No.""]","Free","","25%","",""
"8440.90.00.00","1","Parts","[""No.""]","Free","","25%","",""
"8441","0","Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds, and parts thereof:","","","","","",""
"8441.10.00.00","1","Cutting machines","[""No.""]","Free","","35%","",""
"8441.20.00.00","1","Machines for making bags, sacks or envelopes","[""No.""]","Free","","35%","",""
"8441.30.00.00","1","Machines for making cartons, boxes, cases, tubes, drums or similar containers, other than by molding","[""No.""]","Free","","35%","",""
"8441.40.00.00","1","Machines for molding articles in paper pulp, paper or paperboard","[""No.""]","Free","","35%","",""
"8441.80.00.00","1","Other machinery","[""No.""]","Free","","35%","",""
"8441.90.00.00","1","Parts","[""No.""]","Free","","35%","",""
"8442","0","Machinery, apparatus and equipment (other than the machines of headings 8456 to 8465), for preparing or making plates, cylinders or other printing components; plates, cylinders and other printing components; plates, cylinders and lithographic stones, prepared for printing purposes (for example, planed, grained or polished); parts thereof:","","","","","",""
"8442.30.01","1","Machinery, apparatus and equipment","","Free","","Free","",""
"8442.30.01.10","2","Phototypesetting and composing machines","[""No.""]","","","","",""
"8442.30.01.50","2","Other machinery, apparatus and equipment","[""No.""]","","","","",""
"8442.40.00.00","1","Parts of the foregoing machinery, apparatus or equipment","[""No.""]","Free","","Free","",""
"8442.50","1","Plates, cylinders and other printing components; plates, cylinders and lithographic stones, prepared for printing purposes (for example, planed, grained or polished):","","","","","",""
"8442.50.10.00","2","Plates","[""No.""]","Free","","25%","",""
"8442.50.90.00","2","Other","[""No.""]","Free","","60%","",""
"8443","0","Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof:","","","","","",""
"","1","Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442:","","","","","",""
"8443.11","2","Offset printing machinery, reel-fed:","","","","","",""
"8443.11.10.00","3","Double-width newspaper printing presses","[""No.""]","3.3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"8443.11.50.00","3","Other","[""No.""]","Free","","25%","",""
"8443.12.00.00","2","Offset printing machinery, sheet-fed, office type (using sheets with one side not exceeding <il>22 cm</il> and the other side not exceeding <il>36 cm</il> in the unfolded state)","[""No.""]","Free","","25%","",""
"8443.13.00.00","2","Other offset printing machinery","[""No.""]","Free","","25%","",""
"8443.14.00.00","2","Letterpress printing machinery, reel fed, excluding flexographic printing","[""No.""]","2.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
